identifier,coords,lat,long
51931,"(38.049609, -84.4980668)",38.049609,-84.4980668
52426,"(38.0292199, -84.5051243)",38.0292199,-84.5051243
52270,"(38.04282409999999, -84.509294)",38.04282409999999,-84.509294
51964,"(38.04307900000001, -84.4819781)",38.04307900000001,-84.4819781
53295,"(38.0282163, -84.5006585)",38.0282163,-84.5006585
53641,"(38.0257958, -84.5357338)",38.0257958,-84.5357338
53648,"(38.04372969999999, -84.4961844)",38.04372969999999,-84.4961844
53547,"(38.01760250000001, -84.5061856)",38.01760250000001,-84.5061856
53542,"(38.02142659999999, -84.5051381)",38.02142659999999,-84.5051381
53457,"(38.00004799999999, -84.5180191)",38.00004799999999,-84.5180191
53455,"(37.99974120000001, -84.5170818)",37.99974120000001,-84.5170818
53458,"(38.0004007, -84.5190968)",38.0004007,-84.5190968
26444,"(38.039015799999994, -84.5042307)",38.039015799999994,-84.5042307
47620,"(38.0352093, -84.5044084)",38.0352093,-84.5044084
46464,"(38.03867779999999, -84.5056164)",38.03867779999999,-84.5056164
28966,"(38.04016460000001, -84.4920806)",38.04016460000001,-84.4920806
53223,"(38.0285202, -84.5388573)",38.0285202,-84.5388573
49369,"(38.0303615, -84.5003665)",38.0303615,-84.5003665
48376,"(38.028989100000004, -84.5309468)",38.028989100000004,-84.5309468
49379,"(38.0357623, -84.504955)",38.0357623,-84.504955
29014,"(38.0427894, -84.4995383)",38.0427894,-84.4995383
49391,"(38.038648, -84.5056016)",38.038648,-84.5056016
53022,"(38.0521811, -84.6047742)",38.0521811,-84.6047742
53570,"(38.0479024, -84.6027374)",38.0479024,-84.6027374
46547,"(38.0500673, -84.5991953)",38.0500673,-84.5991953
53222,"(38.050532199999985, -84.601295)",38.050532199999985,-84.601295
46550,"(38.0506509, -84.6032723)",38.0506509,-84.6032723
46549,"(38.0506275, -84.6034613)",38.0506275,-84.6034613
51922,"(38.0496891, -84.4992825)",38.0496891,-84.4992825
46798,"(38.0252532, -84.5077779)",38.0252532,-84.5077779
27934,"(38.0250819, -84.5078615)",38.0250819,-84.5078615
46786,"(38.0202119, -84.5067214)",38.0202119,-84.5067214
47565,"(38.02625400000001, -84.5062901)",38.02625400000001,-84.5062901
52076,"(38.0259117, -84.5413955)",38.0259117,-84.5413955
47176,"(38.0007405, -84.5252054)",38.0007405,-84.5252054
47181,"(38.00055420000001, -84.5252733)",38.00055420000001,-84.5252733
47174,"(38.0000179, -84.5254687)",38.0000179,-84.5254687
47231,"(37.9984683, -84.5188539)",37.9984683,-84.5188539
47262,"(37.99830690000001, -84.5189372)",37.99830690000001,-84.5189372
47328,"(37.9962002, -84.53275790000001)",37.9962002,-84.53275790000001
47303,"(37.99519709999999, -84.5301044)",37.99519709999999,-84.5301044
53088,"(37.9951646, -84.5300185)",37.9951646,-84.5300185
53437,"(37.99497199999999, -84.5295093)",37.99497199999999,-84.5295093
47302,"(37.9952806, -84.5303253)",37.9952806,-84.5303253
47317,"(37.9953584, -84.530531)",37.9953584,-84.530531
47318,"(37.9954262, -84.5307105)",37.9954262,-84.5307105
47319,"(37.995510199999984, -84.5309326)",37.995510199999984,-84.5309326
47372,"(37.99910690000001, -84.5347349)",37.99910690000001,-84.5347349
47388,"(37.99656239999999, -84.536737)",37.99656239999999,-84.536737
47392,"(37.996713599999985, -84.5372205)",37.996713599999985,-84.5372205
52978,"(38.000365499999994, -84.5417381)",38.000365499999994,-84.5417381
47477,"(38.060546599999995, -84.49750760000002)",38.060546599999995,-84.49750760000002
47563,"(38.0262048, -84.506019)",38.0262048,-84.506019
47602,"(38.01400689999999, -84.4972826)",38.01400689999999,-84.4972826
47603,"(38.0141671, -84.4972284)",38.0141671,-84.4972284
46787,"(38.013870399999995, -84.4973149)",38.013870399999995,-84.4973149
28757,"(38.0410863, -84.4912249)",38.0410863,-84.4912249
28759,"(38.04097759999999, -84.4907054)",38.04097759999999,-84.4907054
47706,"(38.0342134, -84.503307)",38.0342134,-84.503307
47709,"(38.03401869999998, -84.5030802)",38.03401869999998,-84.5030802
23419,"(38.033890299999996, -84.5029307)",38.033890299999996,-84.5029307
52598,"(38.0335716, -84.5041294)",38.0335716,-84.5041294
52488,"(38.0340183, -84.50464050000001)",38.0340183,-84.50464050000001
52431,"(38.0320096, -84.5044975)",38.0320096,-84.5044975
48295,"(38.02609079999999, -84.5356007)",38.02609079999999,-84.5356007
52043,"(38.0271097, -84.5360583)",38.0271097,-84.5360583
52044,"(38.027102799999994, -84.536694)",38.027102799999994,-84.536694
30449,"(38.0297045, -84.5360998)",38.0297045,-84.5360998
46927,"(38.026398899999975, -84.5062494)",38.026398899999975,-84.5062494
25180,"(38.034067199999996, -84.524589)",38.034067199999996,-84.524589
48904,"(38.02823209999999, -84.5297814)",38.02823209999999,-84.5297814
48900,"(38.0258289, -84.5272504)",38.0258289,-84.5272504
28476,"(38.025739699999995, -84.5270843)",38.025739699999995,-84.5270843
28638,"(38.03347959999999, -84.504028)",38.03347959999999,-84.504028
52279,"(38.04703370000001, -84.5027739)",38.04703370000001,-84.5027739
28516,"(38.047655899999995, -84.5017192)",38.047655899999995,-84.5017192
47712,"(38.03407060000001, -84.5047003)",38.03407060000001,-84.5047003
49277,"(38.04075629999999, -84.4999892)",38.04075629999999,-84.4999892
52666,"(38.040706, -84.4998543)",38.040706,-84.4998543
49282,"(38.039244800000006, -84.4988396)",38.039244800000006,-84.4988396
49285,"(38.040208799999995, -84.4998654)",38.040208799999995,-84.4998654
49287,"(38.04031270000001, -84.4997109)",38.04031270000001,-84.4997109
49372,"(38.03608059999999, -84.5063244)",38.03608059999999,-84.5063244
49376,"(38.0360595, -84.5063019)",38.0360595,-84.5063019
49404,"(38.04246249999999, -84.5060459)",38.04246249999999,-84.5060459
49405,"(38.042429999999996, -84.5060109)",38.042429999999996,-84.5060109
28099,"(38.0432332, -84.5067515)",38.0432332,-84.5067515
28721,"(38.0457707, -84.498055)",38.0457707,-84.498055
28624,"(38.046431399999996, -84.49898240000002)",38.046431399999996,-84.49898240000002
28622,"(38.0466053, -84.4989373)",38.0466053,-84.4989373
28627,"(38.045905899999994, -84.4996361)",38.045905899999994,-84.4996361
28626,"(38.0460007, -84.4996181)",38.0460007,-84.4996181
49487,"(38.04594889999999, -84.4997997)",38.04594889999999,-84.4997997
28670,"(38.0373264, -84.4945217)",38.0373264,-84.4945217
49639,"(38.0389762, -84.4963962)",38.0389762,-84.4963962
49766,"(38.03901659999998, -84.4963394)",38.03901659999998,-84.4963394
28685,"(38.035483299999996, -84.4922134)",38.035483299999996,-84.4922134
28951,"(38.0325555, -84.4907724)",38.0325555,-84.4907724
28697,"(38.0401242, -84.5186502)",38.0401242,-84.5186502
28698,"(38.04022979999999, -84.5180713)",38.04022979999999,-84.5180713
3218,"(38.041678299999994, -84.5124308)",38.041678299999994,-84.5124308
49962,"(38.04525559999999, -84.4972698)",38.04525559999999,-84.4972698
49977,"(38.045621399999995, -84.4963118)",38.045621399999995,-84.4963118
49971,"(38.04506000000001, -84.4956827)",38.04506000000001,-84.4956827
50459,"(38.041849, -84.4940977)",38.041849,-84.4940977
49964,"(38.0452082, -84.4972499)",38.0452082,-84.4972499
28958,"(38.044023800000005, -84.4959507)",38.044023800000005,-84.4959507
28738,"(38.0411885, -84.494412)",38.0411885,-84.494412
28761,"(38.04029929999999, -84.4903078)",38.04029929999999,-84.4903078
50299,"(38.0476129, -84.4972036)",38.0476129,-84.4972036
50300,"(38.0476632, -84.4971232)",38.0476632,-84.4971232
28795,"(38.04735269999999, -84.4969091)",38.04735269999999,-84.4969091
50286,"(38.04645319999999, -84.4969905)",38.04645319999999,-84.4969905
49955,"(38.04635989999999, -84.4971681)",38.04635989999999,-84.4971681
50288,"(38.0464171, -84.4970831)",38.0464171,-84.4970831
50420,"(38.04695600000001, -84.49621760000001)",38.04695600000001,-84.49621760000001
50671,"(38.041926499999995, -84.4938914)",38.041926499999995,-84.4938914
50131,"(38.0417949, -84.49400460000001)",38.0417949,-84.49400460000001
28844,"(38.04502499999999, -84.4909178)",38.04502499999999,-84.4909178
28852,"(38.04234230000001, -84.490335)",38.04234230000001,-84.490335
28849,"(38.04220939999999, -84.4905257)",38.04220939999999,-84.4905257
52829,"(38.042527199999995, -84.4910128)",38.042527199999995,-84.4910128
28853,"(38.04221480000001, -84.4903319)",38.04221480000001,-84.4903319
28851,"(38.04233579999999, -84.4905896)",38.04233579999999,-84.4905896
52588,"(38.04204200000001, -84.4841937)",38.04204200000001,-84.4841937
50685,"(38.0478419, -84.4872511)",38.0478419,-84.4872511
52761,"(38.04740019999999, -84.4877209)",38.04740019999999,-84.4877209
52762,"(38.04691940000001, -84.4883668)",38.04691940000001,-84.4883668
50684,"(38.0464679, -84.4890911)",38.0464679,-84.4890911
28858,"(38.0465802, -84.4892931)",38.0465802,-84.4892931
53085,"(38.046321699999986, -84.4896747)",38.046321699999986,-84.4896747
28857,"(38.04575139999999, -84.4903821)",38.04575139999999,-84.4903821
28866,"(38.0487045, -84.4856295)",38.0487045,-84.4856295
50493,"(38.04469199999999, -84.4941546)",38.04469199999999,-84.4941546
28960,"(38.04399550000001, -84.4960828)",38.04399550000001,-84.4960828
51633,"(38.052650799999995, -84.5090256)",38.052650799999995,-84.5090256
51590,"(38.0542882, -84.5057317)",38.0542882,-84.5057317
51425,"(38.056366000000004, -84.50344820000001)",38.056366000000004,-84.50344820000001
51458,"(38.0539524, -84.5057612)",38.0539524,-84.5057612
51459,"(38.05404229999999, -84.50566040000001)",38.05404229999999,-84.50566040000001
29069,"(38.04844539999999, -84.5025125)",38.04844539999999,-84.5025125
29070,"(38.048717499999995, -84.502823)",38.048717499999995,-84.502823
51314,"(38.048287399999985, -84.5022241)",38.048287399999985,-84.5022241
51483,"(38.05300619999999, -84.4939426)",38.05300619999999,-84.4939426
51484,"(38.0530736, -84.49401910000002)",38.0530736,-84.49401910000002
51487,"(38.05219829999999, -84.4954441)",38.05219829999999,-84.4954441
29081,"(38.051834, -84.4955913)",38.051834,-84.4955913
25619,"(38.04993499999999, -84.4962426)",38.04993499999999,-84.4962426
51623,"(38.0506828, -84.5048409)",38.0506828,-84.5048409
51526,"(38.05281179999999, -84.4996359)",38.05281179999999,-84.4996359
51661,"(38.0528608, -84.4995722)",38.0528608,-84.4995722
51640,"(38.05288239999999, -84.4997096)",38.05288239999999,-84.4997096
51645,"(38.05292669999999, -84.4996453)",38.05292669999999,-84.4996453
29132,"(38.04090579999999, -84.4923067)",38.04090579999999,-84.4923067
29131,"(38.040828000000005, -84.4924132)",38.040828000000005,-84.4924132
29130,"(38.040714900000005, -84.4925693)",38.040714900000005,-84.4925693
29144,"(38.0486307, -84.4914885)",38.0486307,-84.4914885
29145,"(38.0489341, -84.4918177)",38.0489341,-84.4918177
29146,"(38.049560899999996, -84.4924049)",38.049560899999996,-84.4924049
53664,"(38.05911629999999, -84.4996561)",38.05911629999999,-84.4996561
29161,"(38.0439785, -84.4846319)",38.0439785,-84.4846319
29166,"(38.0441587, -84.4834584)",38.0441587,-84.4834584
29174,"(38.0446916, -84.483213)",38.0446916,-84.483213
50810,"(38.043671100000005, -84.4905957)",38.043671100000005,-84.4905957
50628,"(38.04250840000001, -84.4820488)",38.04250840000001,-84.4820488
50623,"(38.04216219999999, -84.4850627)",38.04216219999999,-84.4850627
51948,"(38.04257830000001, -84.4819648)",38.04257830000001,-84.4819648
51946,"(38.042044, -84.4850252)",38.042044,-84.4850252
50809,"(38.04357660000001, -84.4905038)",38.04357660000001,-84.4905038
48271,"(38.02707289999999, -84.53602900000001)",38.02707289999999,-84.53602900000001
52042,"(38.027130799999995, -84.53664)",38.027130799999995,-84.53664
48267,"(38.0262948, -84.5360744)",38.0262948,-84.5360744
52772,"(38.03978279999999, -84.487905)",38.03978279999999,-84.487905
52056,"(38.027093099999995, -84.5415709)",38.027093099999995,-84.5415709
52058,"(38.0270077, -84.5417317)",38.0270077,-84.5417317
49809,"(38.033940300000005, -84.4952846)",38.033940300000005,-84.4952846
49862,"(38.0405483, -84.5179805)",38.0405483,-84.5179805
50465,"(38.04256979999999, -84.4946955)",38.04256979999999,-84.4946955
50469,"(38.0431868, -84.4946535)",38.0431868,-84.4946535
49702,"(38.0383422, -84.49916160000001)",38.0383422,-84.49916160000001
28077,"(38.059422000000005, -84.4998545)",38.059422000000005,-84.4998545
51455,"(38.05332129999999, -84.5065868)",38.05332129999999,-84.5065868
50391,"(38.045979800000005, -84.4951762)",38.045979800000005,-84.4951762
49025,"(38.047070000000005, -84.5027233)",38.047070000000005,-84.5027233
49019,"(38.0468294, -84.5027158)",38.0468294,-84.5027158
50157,"(38.04123489999999, -84.4897037)",38.04123489999999,-84.4897037
50167,"(38.04080929999999, -84.4895941)",38.04080929999999,-84.4895941
50474,"(38.0432565, -84.4936798)",38.0432565,-84.4936798
30447,"(38.0293922, -84.5348104)",38.0293922,-84.5348104
48341,"(38.0279704, -84.5322932)",38.0279704,-84.5322932
49544,"(38.047075299999996, -84.4992577)",38.047075299999996,-84.4992577
52409,"(38.0470383, -84.4992285)",38.0470383,-84.4992285
50151,"(38.04192559999999, -84.4921635)",38.04192559999999,-84.4921635
50295,"(38.047224, -84.49676)",38.047224,-84.49676
50269,"(38.04754049999999, -84.4985139)",38.04754049999999,-84.4985139
47710,"(38.0336184, -84.5041829)",38.0336184,-84.5041829
49368,"(38.0290796, -84.5003298)",38.0290796,-84.5003298
47703,"(38.0344493, -84.5035817)",38.0344493,-84.5035817
20849,"(38.0641144, -84.4942351)",38.0641144,-84.4942351
52629,"(38.06258280000001, -84.4940562)",38.06258280000001,-84.4940562
50107,"(38.0385425, -84.4935947)",38.0385425,-84.4935947
49968,"(38.0453242, -84.4960612)",38.0453242,-84.4960612
51471,"(38.05695970000001, -84.5022035)",38.05695970000001,-84.5022035
51634,"(38.0527153, -84.5091939)",38.0527153,-84.5091939
50803,"(38.039606899999995, -84.4892676)",38.039606899999995,-84.4892676
49255,"(38.0335273, -84.5002287)",38.0335273,-84.5002287
48315,"(38.0256277, -84.536097)",38.0256277,-84.536097
50653,"(38.0474121, -84.4877047)",38.0474121,-84.4877047
50655,"(38.04693520000001, -84.488344)",38.04693520000001,-84.488344
51763,"(38.04842819999998, -84.4902165)",38.04842819999998,-84.4902165
50748,"(38.0383284, -84.492993)",38.0383284,-84.492993
50750,"(38.0384176, -84.4928633)",38.0384176,-84.4928633
50603,"(38.0425542, -84.4910488)",38.0425542,-84.4910488
50305,"(38.0481348, -84.4966382)",38.0481348,-84.4966382
50725,"(38.0492614, -84.4961443)",38.0492614,-84.4961443
50016,"(38.04246349999999, -84.4965816)",38.04246349999999,-84.4965816
49251,"(38.032863899999995, -84.4994744)",38.032863899999995,-84.4994744
49685,"(38.0386342, -84.4985224)",38.0386342,-84.4985224
49916,"(38.0427536, -84.4975097)",38.0427536,-84.4975097
48146,"(37.9498764, -84.5402695)",37.9498764,-84.5402695
46345,"(38.03504650000001, -84.5042294)",38.03504650000001,-84.5042294
49232,"(38.036634199999995, -84.5007228)",38.036634199999995,-84.5007228
49234,"(38.036510799999995, -84.5005815)",38.036510799999995,-84.5005815
48860,"(38.034843899999984, -84.5213234)",38.034843899999984,-84.5213234
48827,"(38.03386969999999, -84.5229087)",38.03386969999999,-84.5229087
28378,"(38.0299814, -84.5101507)",38.0299814,-84.5101507
46538,"(38.051537499999995, -84.6067501)",38.051537499999995,-84.6067501
50930,"(38.0491723, -84.4949556)",38.0491723,-84.4949556
50423,"(38.0480325, -84.4965781)",38.0480325,-84.4965781
49480,"(38.04536469999999, -84.5027405)",38.04536469999999,-84.5027405
48856,"(38.0345132, -84.5218258)",38.0345132,-84.5218258
48836,"(38.0362793, -84.5195138)",38.0362793,-84.5195138
48791,"(38.03589459999999, -84.5196615)",38.03589459999999,-84.5196615
48789,"(38.035811200000005, -84.519807)",38.035811200000005,-84.519807
53021,"(38.05222219999999, -84.6043932)",38.05222219999999,-84.6043932
53150,"(38.1273192, -84.5425491)",38.1273192,-84.5425491
51462,"(38.05460310000001, -84.5051047)",38.05460310000001,-84.5051047
50161,"(38.041543100000005, -84.4879311)",38.041543100000005,-84.4879311
51815,"(38.0569272, -84.4972083)",38.0569272,-84.4972083
46648,"(38.121272, -84.5339763)",38.121272,-84.5339763
53172,"(38.04172049999999, -84.49504300000001)",38.04172049999999,-84.49504300000001
52903,"(38.0417811, -84.49511050000001)",38.0417811,-84.49511050000001
46651,"(38.12368219999999, -84.5397657)",38.12368219999999,-84.5397657
53195,"(38.1245951, -84.5414804)",38.1245951,-84.5414804
49552,"(38.0465023, -84.4987207)",38.0465023,-84.4987207
46656,"(38.10342010000001, -84.4971559)",38.10342010000001,-84.4971559
53627,"(38.102663199999995, -84.4948888)",38.102663199999995,-84.4948888
53339,"(38.01542740000001, -84.552095)",38.01542740000001,-84.552095
50915,"(38.049305800000006, -84.4939089)",38.049305800000006,-84.4939089
50801,"(38.0398617, -84.489558)",38.0398617,-84.489558
46484,"(37.98855189999998, -84.57475220000002)",37.98855189999998,-84.57475220000002
10525,"(37.9985209, -84.53386300000001)",37.9985209,-84.53386300000001
47329,"(37.996311600000006, -84.5330797)",37.996311600000006,-84.5330797
47300,"(37.996232899999995, -84.53284430000001)",37.996232899999995,-84.53284430000001
47332,"(37.9969432, -84.5327332)",37.9969432,-84.5327332
47233,"(37.9999743, -84.5180581)",37.9999743,-84.5180581
47234,"(37.99965239999999, -84.5171288)",37.99965239999999,-84.5171288
28020,"(38.0007837, -84.5199569)",38.0007837,-84.5199569
50626,"(38.042371599999996, -84.4832173)",38.042371599999996,-84.4832173
50613,"(38.0418137, -84.4874673)",38.0418137,-84.4874673
48312,"(38.02588999999998, -84.5355538)",38.02588999999998,-84.5355538
50815,"(38.04408729999999, -84.4886428)",38.04408729999999,-84.4886428
53587,"(38.0483608, -84.60292140000001)",38.0483608,-84.60292140000001
53566,"(38.0482107, -84.6028622)",38.0482107,-84.6028622
53568,"(38.04804850000001, -84.6027977)",38.04804850000001,-84.6027977
46519,"(38.0477399, -84.6026789)",38.0477399,-84.6026789
53572,"(38.04758379999999, -84.602621)",38.04758379999999,-84.602621
52756,"(38.04725520000001, -84.60252)",38.04725520000001,-84.60252
52997,"(38.0469496, -84.6024254)",38.0469496,-84.6024254
46515,"(38.0466314, -84.60230980000001)",38.0466314,-84.60230980000001
51794,"(38.0577457, -84.5016508)",38.0577457,-84.5016508
53243,"(38.0549362, -84.5146865)",38.0549362,-84.5146865
51880,"(38.04605169999999, -84.4835224)",38.04605169999999,-84.4835224
53688,"(38.0667221, -84.4656757)",38.0667221,-84.4656757
20307,"(38.0673654, -84.4664796)",38.0673654,-84.4664796
53689,"(38.0673945, -84.4663328)",38.0673945,-84.4663328
53757,"(38.0512204, -84.5026121)",38.0512204,-84.5026121
53756,"(38.0514151, -84.5028207)",38.0514151,-84.5028207
53755,"(38.0517139, -84.5030079)",38.0517139,-84.5030079
51564,"(38.05190979999999, -84.5030684)",38.05190979999999,-84.5030684
51201,"(38.023860500000005, -84.4970564)",38.023860500000005,-84.4970564
53773,"(38.05234209999998, -84.5038728)",38.05234209999998,-84.5038728
53751,"(38.0523656, -84.5038981)",38.0523656,-84.5038981
53770,"(38.0529791, -84.50457580000001)",38.0529791,-84.50457580000001
53747,"(38.0530251, -84.5046342)",38.0530251,-84.5046342
53769,"(38.05355399999999, -84.5052637)",38.05355399999999,-84.5052637
53745,"(38.0536011, -84.5053184)",38.0536011,-84.5053184
49864,"(38.0399745, -84.5206237)",38.0399745,-84.5206237
29435,"(38.0385386, -84.4883138)",38.0385386,-84.4883138
29436,"(38.0489432, -84.4895067)",38.0489432,-84.4895067
54263,"(38.03893169999999, -84.4962442)",38.03893169999999,-84.4962442
54264,"(38.038582299999995, -84.4958492)",38.038582299999995,-84.4958492
55150,"(38.0275823, -84.4903499)",38.0275823,-84.4903499
55128,"(38.0384994, -84.4993724)",38.0384994,-84.4993724
55111,"(37.997134, -84.4908908)",37.997134,-84.4908908
55034,"(38.07216470000001, -84.4963876)",38.07216470000001,-84.4963876
55154,"(38.02599, -84.4858079)",38.02599,-84.4858079
55153,"(38.02600369999999, -84.4858386)",38.02600369999999,-84.4858386
55162,"(38.0253317, -84.487703)",38.0253317,-84.487703
55210,"(37.9825039, -84.5360507)",37.9825039,-84.5360507
29458,"(38.028477999999986, -84.4904163)",38.028477999999986,-84.4904163
55241,"(38.0282989, -84.4904608)",38.0282989,-84.4904608
54514,"(38.0403468, -84.5233923)",38.0403468,-84.5233923
29537,"(38.0445258, -84.5143311)",38.0445258,-84.5143311
29534,"(38.039100399999995, -84.513787)",38.039100399999995,-84.513787
29535,"(38.038936799999995, -84.5139493)",38.038936799999995,-84.5139493
54774,"(38.054274299999996, -84.5495908)",38.054274299999996,-84.5495908
54776,"(38.0535954, -84.5494422)",38.0535954,-84.5494422
29551,"(38.05317850000001, -84.54935090000001)",38.05317850000001,-84.54935090000001
7214,"(38.053005000000006, -84.550672)",38.053005000000006,-84.550672
55294,"(38.0289012, -84.490053)",38.0289012,-84.490053
55487,"(38.02818970000001, -84.4902351)",38.02818970000001,-84.4902351
55488,"(38.0283095, -84.490207)",38.0283095,-84.490207
29643,"(38.027560599999994, -84.4904756)",38.027560599999994,-84.4904756
29642,"(38.03122929999999, -84.4923682)",38.03122929999999,-84.4923682
29641,"(38.03133699999999, -84.4924899)",38.03133699999999,-84.4924899
29669,"(37.9818959, -84.5357426)",37.9818959,-84.5357426
55211,"(37.9827661, -84.5361747)",37.9827661,-84.5361747
55415,"(38.04334539999999, -84.5211527)",38.04334539999999,-84.5211527
55413,"(38.043686799999996, -84.52153010000002)",38.043686799999996,-84.52153010000002
55145,"(38.0282151, -84.4902298)",38.0282151,-84.4902298
55147,"(38.02805969999999, -84.4902655)",38.02805969999999,-84.4902655
25079,"(38.0217763, -84.5089775)",38.0217763,-84.5089775
55529,"(38.0211779, -84.5097619)",38.0211779,-84.5097619
55548,"(38.018330999999996, -84.5107208)",38.018330999999996,-84.5107208
55556,"(38.0204671, -84.5101362)",38.0204671,-84.5101362
55555,"(38.0194661, -84.5104913)",38.0194661,-84.5104913
52252,"(38.02747219999999, -84.50658990000001)",38.02747219999999,-84.50658990000001
55534,"(38.01836310000001, -84.5107142)",38.01836310000001,-84.5107142
55530,"(38.020531000000005, -84.5100981)",38.020531000000005,-84.5100981
55541,"(38.0202594, -84.5129963)",38.0202594,-84.5129963
55539,"(38.017006699999996, -84.5116933)",38.017006699999996,-84.5116933
55562,"(38.017109600000005, -84.5119429)",38.017109600000005,-84.5119429
55561,"(38.01723729999999, -84.512126)",38.01723729999999,-84.512126
24248,"(38.0439745, -84.5286889)",38.0439745,-84.5286889
24243,"(38.0422358, -84.5291748)",38.0422358,-84.5291748
24241,"(38.0436843, -84.5289946)",38.0436843,-84.5289946
51876,"(38.047201799999996, -84.4825882)",38.047201799999996,-84.4825882
50666,"(38.049146699999994, -84.4849571)",38.049146699999994,-84.4849571
51869,"(38.0463806, -84.4856154)",38.0463806,-84.4856154
48684,"(38.03671070000001, -84.5307669)",38.03671070000001,-84.5307669
51887,"(38.04601370000001, -84.4850143)",38.04601370000001,-84.4850143
51873,"(38.045283700000006, -84.4844253)",38.045283700000006,-84.4844253
51884,"(38.04545289999999, -84.4843842)",38.04545289999999,-84.4843842
51870,"(38.045388199999984, -84.4845001)",38.045388199999984,-84.4845001
30147,"(38.0453307, -84.484459)",38.0453307,-84.484459
30418,"(38.032023800000005, -84.5300689)",38.032023800000005,-84.5300689
30021,"(38.051775899999996, -84.491417)",38.051775899999996,-84.491417
30019,"(38.05494420000001, -84.4913285)",38.05494420000001,-84.4913285
30253,"(38.038610799999994, -84.5037791)",38.038610799999994,-84.5037791
29693,"(38.0363237, -84.5149835)",38.0363237,-84.5149835
30219,"(38.0456394, -84.4882487)",38.0456394,-84.4882487
55710,"(38.049975700000005, -84.4858154)",38.049975700000005,-84.4858154
55713,"(38.053805000000004, -84.4863934)",38.053805000000004,-84.4863934
55777,"(38.035746700000004, -84.5155633)",38.035746700000004,-84.5155633
55775,"(38.036028, -84.5151288)",38.036028,-84.5151288
55773,"(38.0361103, -84.515001)",38.0361103,-84.515001
55768,"(38.036362, -84.5149157)",38.036362,-84.5149157
55771,"(38.0365416, -84.5143255)",38.0365416,-84.5143255
55785,"(38.0515235, -84.5145689)",38.0515235,-84.5145689
55809,"(38.0525885, -84.5155953)",38.0525885,-84.5155953
56016,"(38.00157829999999, -84.520763)",38.00157829999999,-84.520763
56520,"(37.96076109999999, -84.5225199)",37.96076109999999,-84.5225199
56266,"(38.0447689, -84.5521287)",38.0447689,-84.5521287
56787,"(38.0524318, -84.4885672)",38.0524318,-84.4885672
56790,"(38.05287059999999, -84.4888607)",38.05287059999999,-84.4888607
56788,"(38.053123600000006, -84.4893233)",38.053123600000006,-84.4893233
56797,"(38.05318799999999, -84.4893994)",38.05318799999999,-84.4893994
57110,"(38.03702990000001, -84.5432521)",38.03702990000001,-84.5432521
57113,"(38.0379632, -84.5455807)",38.0379632,-84.5455807
57111,"(38.03786939999999, -84.5454626)",38.03786939999999,-84.5454626
57334,"(38.0439028, -84.5497484)",38.0439028,-84.5497484
57539,"(38.0415033, -84.5421132)",38.0415033,-84.5421132
57545,"(38.036994699999994, -84.54313300000001)",38.036994699999994,-84.54313300000001
57547,"(38.03716940000001, -84.5431792)",38.03716940000001,-84.5431792
57541,"(38.03759290000001, -84.5443762)",38.03759290000001,-84.5443762
57778,"(38.044768600000005, -84.528937)",38.044768600000005,-84.528937
57930,"(38.0033292, -84.5075471)",38.0033292,-84.5075471
57932,"(38.00387739999999, -84.5089718)",38.00387739999999,-84.5089718
57960,"(38.0048529, -84.5200579)",38.0048529,-84.5200579
57959,"(38.0045042, -84.520072)",38.0045042,-84.520072
57966,"(38.00538329999999, -84.522498)",38.00538329999999,-84.522498
30086,"(38.05162719999999, -84.4859328)",38.05162719999999,-84.4859328
25625,"(38.05171849999999, -84.4860923)",38.05171849999999,-84.4860923
26005,"(38.04523319999999, -84.5263904)",38.04523319999999,-84.5263904
45710,"(38.043855999999984, -84.52900780000002)",38.043855999999984,-84.52900780000002
56966,"(38.0539289, -84.4863229)",38.0539289,-84.4863229
56965,"(38.0538509, -84.4864347)",38.0538509,-84.4864347
55738,"(38.0652769, -84.4975843)",38.0652769,-84.4975843
55748,"(38.063952100000016, -84.4978759)",38.063952100000016,-84.4978759
55741,"(38.0645683, -84.4976427)",38.0645683,-84.4976427
55746,"(38.0642085, -84.497794)",38.0642085,-84.497794
55759,"(38.063525, -84.4964804)",38.063525,-84.4964804
55625,"(38.0637778, -84.4979318)",38.0637778,-84.4979318
57942,"(37.9929652, -84.4960705)",37.9929652,-84.4960705
55891,"(37.99389149999999, -84.4961608)",37.99389149999999,-84.4961608
55890,"(37.99386640000001, -84.496159)",37.99386640000001,-84.496159
56090,"(38.0070511, -84.4940038)",38.0070511,-84.4940038
56103,"(38.00808839999999, -84.4939318)",38.00808839999999,-84.4939318
56110,"(38.008599799999985, -84.4937494)",38.008599799999985,-84.4937494
57808,"(38.0735429, -84.5265965)",38.0735429,-84.5265965
56452,"(38.01909189999999, -84.5647046)",38.01909189999999,-84.5647046
56521,"(37.960991599999986, -84.5227774)",37.960991599999986,-84.5227774
56563,"(38.04965889999998, -84.5061602)",38.04965889999998,-84.5061602
57693,"(38.0133209, -84.4429412)",38.0133209,-84.4429412
57849,"(38.0391117, -84.5075618)",38.0391117,-84.5075618
56622,"(37.9520776, -84.476531)",37.9520776,-84.476531
56625,"(37.9521849, -84.4767511)",37.9521849,-84.4767511
30131,"(38.04747209999999, -84.4830719)",38.04747209999999,-84.4830719
30186,"(38.0380545, -84.5454353)",38.0380545,-84.5454353
